"year/month","downloads","pageviews","id"
"202008","1","1","5ffec1de-2111-4c1f-8dca-d4db28618fec"
"202009","0","0","5ffec1de-2111-4c1f-8dca-d4db28618fec"
"202010","4","4","5ffec1de-2111-4c1f-8dca-d4db28618fec"
"202011","0","0","5ffec1de-2111-4c1f-8dca-d4db28618fec"
"202012","0","0","5ffec1de-2111-4c1f-8dca-d4db28618fec"
"202101","0","0","5ffec1de-2111-4c1f-8dca-d4db28618fec"
"202006","0","0","1f101506-558a-4d5c-9e20-afc6a3a1fa2e"
"202007","0","0","1f101506-558a-4d5c-9e20-afc6a3a1fa2e"
"202008","0","0","1f101506-558a-4d5c-9e20-afc6a3a1fa2e"
"202009","0","0","1f101506-558a-4d5c-9e20-afc6a3a1fa2e"
"202010","6","5","1f101506-558a-4d5c-9e20-afc6a3a1fa2e"
"202011","0","1","1f101506-558a-4d5c-9e20-afc6a3a1fa2e"
"202012","1","1","1f101506-558a-4d5c-9e20-afc6a3a1fa2e"
"202101","1","1","1f101506-558a-4d5c-9e20-afc6a3a1fa2e"
"202006","0","0","b2ba73ab-b3ce-413a-b238-3fccae73ab05"
"202007","0","0","b2ba73ab-b3ce-413a-b238-3fccae73ab05"
"202008","0","0","b2ba73ab-b3ce-413a-b238-3fccae73ab05"
"202009","1","2","b2ba73ab-b3ce-413a-b238-3fccae73ab05"
"202010","6","23","b2ba73ab-b3ce-413a-b238-3fccae73ab05"
"202011","0","2","b2ba73ab-b3ce-413a-b238-3fccae73ab05"
"202012","0","2","b2ba73ab-b3ce-413a-b238-3fccae73ab05"
"202101","0","1","b2ba73ab-b3ce-413a-b238-3fccae73ab05"
"202006","0","0","955b9057-b6a7-475c-ae00-64e821d21612"
"202007","6","6","955b9057-b6a7-475c-ae00-64e821d21612"
"202008","1","1","955b9057-b6a7-475c-ae00-64e821d21612"
"202009","1","1","955b9057-b6a7-475c-ae00-64e821d21612"
"202010","3","3","955b9057-b6a7-475c-ae00-64e821d21612"
"202011","3","4","955b9057-b6a7-475c-ae00-64e821d21612"
"202012","1","2","955b9057-b6a7-475c-ae00-64e821d21612"
"202101","4","6","955b9057-b6a7-475c-ae00-64e821d21612"
"202006","5","6","47e4c1cb-94e4-46a2-a03d-776edacf8ec5"
"202007","3","3","47e4c1cb-94e4-46a2-a03d-776edacf8ec5"
"202008","4","6","47e4c1cb-94e4-46a2-a03d-776edacf8ec5"
"202009","1","2","47e4c1cb-94e4-46a2-a03d-776edacf8ec5"
"202010","3","9","47e4c1cb-94e4-46a2-a03d-776edacf8ec5"
"202011","4","8","47e4c1cb-94e4-46a2-a03d-776edacf8ec5"
"202012","0","3","47e4c1cb-94e4-46a2-a03d-776edacf8ec5"
"202101","2","4","47e4c1cb-94e4-46a2-a03d-776edacf8ec5"
"202006","3","7","1777161d-7568-4498-868c-bf9cb8bba8ce"
"202007","3","7","1777161d-7568-4498-868c-bf9cb8bba8ce"
"202008","0","0","1777161d-7568-4498-868c-bf9cb8bba8ce"
"202009","0","0","1777161d-7568-4498-868c-bf9cb8bba8ce"
"202010","0","0","1777161d-7568-4498-868c-bf9cb8bba8ce"
"202011","0","1","1777161d-7568-4498-868c-bf9cb8bba8ce"
"202012","1","1","1777161d-7568-4498-868c-bf9cb8bba8ce"
"202101","1","2","1777161d-7568-4498-868c-bf9cb8bba8ce"
"202006","0","0","03bb207a-593d-4a0e-ae25-ee16e1149d72"
"202007","58","52","03bb207a-593d-4a0e-ae25-ee16e1149d72"
"202008","56","57","03bb207a-593d-4a0e-ae25-ee16e1149d72"
"202009","64","54","03bb207a-593d-4a0e-ae25-ee16e1149d72"
"202010","179","130","03bb207a-593d-4a0e-ae25-ee16e1149d72"
"202011","133","136","03bb207a-593d-4a0e-ae25-ee16e1149d72"
"202012","66","98","03bb207a-593d-4a0e-ae25-ee16e1149d72"
"202101","64","123","03bb207a-593d-4a0e-ae25-ee16e1149d72"
"202006","3","3","096b8532-0b3d-4752-8e74-c7188a13918c"
"202007","0","1","096b8532-0b3d-4752-8e74-c7188a13918c"
"202008","0","0","096b8532-0b3d-4752-8e74-c7188a13918c"
"202009","2","2","096b8532-0b3d-4752-8e74-c7188a13918c"
"202010","6","6","096b8532-0b3d-4752-8e74-c7188a13918c"
"202011","4","7","096b8532-0b3d-4752-8e74-c7188a13918c"
"202012","1","1","096b8532-0b3d-4752-8e74-c7188a13918c"
"202101","0","0","096b8532-0b3d-4752-8e74-c7188a13918c"
"202006","0","0","4e9f3e95-6909-4385-af4e-611b5a4e2803"
"202007","0","0","4e9f3e95-6909-4385-af4e-611b5a4e2803"
"202008","2","2","4e9f3e95-6909-4385-af4e-611b5a4e2803"
"202009","0","1","4e9f3e95-6909-4385-af4e-611b5a4e2803"
"202010","1","1","4e9f3e95-6909-4385-af4e-611b5a4e2803"
"202011","0","1","4e9f3e95-6909-4385-af4e-611b5a4e2803"
"202012","0","1","4e9f3e95-6909-4385-af4e-611b5a4e2803"
"202101","1","3","4e9f3e95-6909-4385-af4e-611b5a4e2803"
"202006","0","0","85ac1ca1-f206-4948-97a7-4c6ccc3ff6dd"
"202007","10","15","85ac1ca1-f206-4948-97a7-4c6ccc3ff6dd"
"202008","10","10","85ac1ca1-f206-4948-97a7-4c6ccc3ff6dd"
"202009","7","8","85ac1ca1-f206-4948-97a7-4c6ccc3ff6dd"
"202010","44","56","85ac1ca1-f206-4948-97a7-4c6ccc3ff6dd"
"202011","25","54","85ac1ca1-f206-4948-97a7-4c6ccc3ff6dd"
"202012","28","42","85ac1ca1-f206-4948-97a7-4c6ccc3ff6dd"
"202101","35","57","85ac1ca1-f206-4948-97a7-4c6ccc3ff6dd"
"202006","0","0","7a057dd1-1447-4ca2-9290-074e8ea666f6"
"202007","0","0","7a057dd1-1447-4ca2-9290-074e8ea666f6"
"202008","0","0","7a057dd1-1447-4ca2-9290-074e8ea666f6"
"202009","0","0","7a057dd1-1447-4ca2-9290-074e8ea666f6"
"202010","0","0","7a057dd1-1447-4ca2-9290-074e8ea666f6"
"202011","0","0","7a057dd1-1447-4ca2-9290-074e8ea666f6"
"202012","0","0","7a057dd1-1447-4ca2-9290-074e8ea666f6"
"202101","13","19","7a057dd1-1447-4ca2-9290-074e8ea666f6"
"202006","0","0","80ae9905-9034-4cf7-9057-d34af6065561"
"202007","0","0","80ae9905-9034-4cf7-9057-d34af6065561"
"202008","0","0","80ae9905-9034-4cf7-9057-d34af6065561"
"202009","0","0","80ae9905-9034-4cf7-9057-d34af6065561"
"202010","0","0","80ae9905-9034-4cf7-9057-d34af6065561"
"202011","0","0","80ae9905-9034-4cf7-9057-d34af6065561"
"202012","0","0","80ae9905-9034-4cf7-9057-d34af6065561"
"202101","1","14","80ae9905-9034-4cf7-9057-d34af6065561"
"202006","1","1","8be31a6e-7222-4dcf-bf99-0652ba15fbf8"
"202007","0","0","8be31a6e-7222-4dcf-bf99-0652ba15fbf8"
"202008","1","13","8be31a6e-7222-4dcf-bf99-0652ba15fbf8"
"202009","0","0","8be31a6e-7222-4dcf-bf99-0652ba15fbf8"
"202010","1","1","8be31a6e-7222-4dcf-bf99-0652ba15fbf8"
"202011","0","0","8be31a6e-7222-4dcf-bf99-0652ba15fbf8"
"202012","5","3","8be31a6e-7222-4dcf-bf99-0652ba15fbf8"
"202101","1","1","8be31a6e-7222-4dcf-bf99-0652ba15fbf8"
"202006","0","0","cc240613-83e9-4eb7-8140-e06a6eec3882"
"202007","4","4","cc240613-83e9-4eb7-8140-e06a6eec3882"
"202008","0","4","cc240613-83e9-4eb7-8140-e06a6eec3882"
"202009","0","0","cc240613-83e9-4eb7-8140-e06a6eec3882"
"202010","0","0","cc240613-83e9-4eb7-8140-e06a6eec3882"
"202011","0","0","cc240613-83e9-4eb7-8140-e06a6eec3882"
"202012","0","0","cc240613-83e9-4eb7-8140-e06a6eec3882"
"202101","0","0","cc240613-83e9-4eb7-8140-e06a6eec3882"
"202006","1","2","d354fbfa-b768-400f-9618-8728dfe8a30f"
"202007","2","1","d354fbfa-b768-400f-9618-8728dfe8a30f"
"202008","3","17","d354fbfa-b768-400f-9618-8728dfe8a30f"
"202009","2","1","d354fbfa-b768-400f-9618-8728dfe8a30f"
"202010","0","0","d354fbfa-b768-400f-9618-8728dfe8a30f"
"202011","0","2","d354fbfa-b768-400f-9618-8728dfe8a30f"
"202012","1","1","d354fbfa-b768-400f-9618-8728dfe8a30f"
"202101","1","3","d354fbfa-b768-400f-9618-8728dfe8a30f"
"202006","0","0","217f7bbe-b392-4d00-b283-de32222f9dd2"
"202007","0","0","217f7bbe-b392-4d00-b283-de32222f9dd2"
"202008","0","0","217f7bbe-b392-4d00-b283-de32222f9dd2"
"202009","0","0","217f7bbe-b392-4d00-b283-de32222f9dd2"
"202010","0","0","217f7bbe-b392-4d00-b283-de32222f9dd2"
"202011","0","0","217f7bbe-b392-4d00-b283-de32222f9dd2"
"202012","0","0","217f7bbe-b392-4d00-b283-de32222f9dd2"
"202101","0","0","217f7bbe-b392-4d00-b283-de32222f9dd2"
"202006","0","0","62021ef7-5b22-4183-acea-b714ff6d9f59"
"202007","3","7","62021ef7-5b22-4183-acea-b714ff6d9f59"
"202008","8","13","62021ef7-5b22-4183-acea-b714ff6d9f59"
"202009","1","1","62021ef7-5b22-4183-acea-b714ff6d9f59"
"202010","0","0","62021ef7-5b22-4183-acea-b714ff6d9f59"
"202011","0","1","62021ef7-5b22-4183-acea-b714ff6d9f59"
"202012","0","0","62021ef7-5b22-4183-acea-b714ff6d9f59"
"202101","1","1","62021ef7-5b22-4183-acea-b714ff6d9f59"
"202006","0","0","8f2a38ab-7c76-404c-ac10-0acf07938ca3"
"202007","0","0","8f2a38ab-7c76-404c-ac10-0acf07938ca3"
"202008","0","0","8f2a38ab-7c76-404c-ac10-0acf07938ca3"
"202009","0","0","8f2a38ab-7c76-404c-ac10-0acf07938ca3"
"202010","0","0","8f2a38ab-7c76-404c-ac10-0acf07938ca3"
"202011","0","0","8f2a38ab-7c76-404c-ac10-0acf07938ca3"
"202012","0","0","8f2a38ab-7c76-404c-ac10-0acf07938ca3"
"202101","2","3","8f2a38ab-7c76-404c-ac10-0acf07938ca3"
"202006","1","2","811361dd-f01d-4889-98fb-a2ed3fbb3c0f"
"202007","0","0","811361dd-f01d-4889-98fb-a2ed3fbb3c0f"
"202008","0","4","811361dd-f01d-4889-98fb-a2ed3fbb3c0f"
"202009","2","5","811361dd-f01d-4889-98fb-a2ed3fbb3c0f"
"202010","2","9","811361dd-f01d-4889-98fb-a2ed3fbb3c0f"
"202011","4","15","811361dd-f01d-4889-98fb-a2ed3fbb3c0f"
"202012","4","5","811361dd-f01d-4889-98fb-a2ed3fbb3c0f"
"202101","1","2","811361dd-f01d-4889-98fb-a2ed3fbb3c0f"
"202006","0","0","6b5889a2-5ecd-46d9-899e-fae9fbf8a526"
"202007","0","0","6b5889a2-5ecd-46d9-899e-fae9fbf8a526"
"202008","0","0","6b5889a2-5ecd-46d9-899e-fae9fbf8a526"
"202009","0","0","6b5889a2-5ecd-46d9-899e-fae9fbf8a526"
"202010","0","0","6b5889a2-5ecd-46d9-899e-fae9fbf8a526"
"202011","0","0","6b5889a2-5ecd-46d9-899e-fae9fbf8a526"
"202012","0","0","6b5889a2-5ecd-46d9-899e-fae9fbf8a526"
"202101","2","3","6b5889a2-5ecd-46d9-899e-fae9fbf8a526"
"202006","0","0","b339fbc2-dc74-4bff-acab-c7cbb0a6755e"
"202007","0","0","b339fbc2-dc74-4bff-acab-c7cbb0a6755e"
"202008","0","0","b339fbc2-dc74-4bff-acab-c7cbb0a6755e"
"202009","0","0","b339fbc2-dc74-4bff-acab-c7cbb0a6755e"
"202010","0","0","b339fbc2-dc74-4bff-acab-c7cbb0a6755e"
"202011","0","0","b339fbc2-dc74-4bff-acab-c7cbb0a6755e"
"202012","0","0","b339fbc2-dc74-4bff-acab-c7cbb0a6755e"
"202101","1","1","b339fbc2-dc74-4bff-acab-c7cbb0a6755e"
"202006","0","0","dbf5cbdb-ef16-4630-bad6-f9f0220d34ee"
"202007","0","0","dbf5cbdb-ef16-4630-bad6-f9f0220d34ee"
"202008","0","0","dbf5cbdb-ef16-4630-bad6-f9f0220d34ee"
"202009","0","0","dbf5cbdb-ef16-4630-bad6-f9f0220d34ee"
"202010","0","0","dbf5cbdb-ef16-4630-bad6-f9f0220d34ee"
"202011","2","3","dbf5cbdb-ef16-4630-bad6-f9f0220d34ee"
"202012","0","1","dbf5cbdb-ef16-4630-bad6-f9f0220d34ee"
"202101","0","1","dbf5cbdb-ef16-4630-bad6-f9f0220d34ee"
"202006","0","0","24364200-0e59-48c1-814e-2fa420221191"
"202007","0","0","24364200-0e59-48c1-814e-2fa420221191"
"202008","2","3","24364200-0e59-48c1-814e-2fa420221191"
"202009","1","1","24364200-0e59-48c1-814e-2fa420221191"
"202010","0","0","24364200-0e59-48c1-814e-2fa420221191"
"202011","2","3","24364200-0e59-48c1-814e-2fa420221191"
"202012","1","4","24364200-0e59-48c1-814e-2fa420221191"
"202101","1","2","24364200-0e59-48c1-814e-2fa420221191"
"202006","3","7","d75c1bd8-a81c-43dc-8ca2-4c58320366c1"
"202007","1","2","d75c1bd8-a81c-43dc-8ca2-4c58320366c1"
"202008","3","10","d75c1bd8-a81c-43dc-8ca2-4c58320366c1"
"202009","2","2","d75c1bd8-a81c-43dc-8ca2-4c58320366c1"
"202010","1","1","d75c1bd8-a81c-43dc-8ca2-4c58320366c1"
"202011","3","6","d75c1bd8-a81c-43dc-8ca2-4c58320366c1"
"202012","1","5","d75c1bd8-a81c-43dc-8ca2-4c58320366c1"
"202101","0","1","d75c1bd8-a81c-43dc-8ca2-4c58320366c1"
"202006","0","3","7527f11b-9f58-40eb-b779-0944d04dfc17"
"202007","0","1","7527f11b-9f58-40eb-b779-0944d04dfc17"
"202008","0","0","7527f11b-9f58-40eb-b779-0944d04dfc17"
"202009","2","1","7527f11b-9f58-40eb-b779-0944d04dfc17"
"202010","3","3","7527f11b-9f58-40eb-b779-0944d04dfc17"
"202011","1","1","7527f11b-9f58-40eb-b779-0944d04dfc17"
"202012","2","2","7527f11b-9f58-40eb-b779-0944d04dfc17"
"202101","1","2","7527f11b-9f58-40eb-b779-0944d04dfc17"
"202006","0","0","3158438c-7ced-4819-81f1-6cf4707dfe60"
"202007","0","0","3158438c-7ced-4819-81f1-6cf4707dfe60"
"202008","0","0","3158438c-7ced-4819-81f1-6cf4707dfe60"
"202009","0","0","3158438c-7ced-4819-81f1-6cf4707dfe60"
"202010","0","0","3158438c-7ced-4819-81f1-6cf4707dfe60"
"202011","2","3","3158438c-7ced-4819-81f1-6cf4707dfe60"
"202012","3","2","3158438c-7ced-4819-81f1-6cf4707dfe60"
"202101","1","1","3158438c-7ced-4819-81f1-6cf4707dfe60"
"202006","0","0","f3eae20c-3a52-4014-8ad6-183c155ba3c8"
"202007","0","0","f3eae20c-3a52-4014-8ad6-183c155ba3c8"
"202008","0","0","f3eae20c-3a52-4014-8ad6-183c155ba3c8"
"202009","0","0","f3eae20c-3a52-4014-8ad6-183c155ba3c8"
"202010","2","5","f3eae20c-3a52-4014-8ad6-183c155ba3c8"
"202011","0","3","f3eae20c-3a52-4014-8ad6-183c155ba3c8"
"202012","0","0","f3eae20c-3a52-4014-8ad6-183c155ba3c8"
"202101","0","1","f3eae20c-3a52-4014-8ad6-183c155ba3c8"
"202006","3","5","5484f2cf-22ed-4e17-aa28-45862a69f048"
"202007","3","6","5484f2cf-22ed-4e17-aa28-45862a69f048"
"202008","1","7","5484f2cf-22ed-4e17-aa28-45862a69f048"
"202009","21","18","5484f2cf-22ed-4e17-aa28-45862a69f048"
"202010","20","42","5484f2cf-22ed-4e17-aa28-45862a69f048"
"202011","26","44","5484f2cf-22ed-4e17-aa28-45862a69f048"
"202012","18","29","5484f2cf-22ed-4e17-aa28-45862a69f048"
"202101","8","24","5484f2cf-22ed-4e17-aa28-45862a69f048"
"202006","0","0","fc11aa70-821b-4c64-be19-020a2465b0de"
"202007","52","90","fc11aa70-821b-4c64-be19-020a2465b0de"
"202008","15","25","fc11aa70-821b-4c64-be19-020a2465b0de"
"202009","57","25","fc11aa70-821b-4c64-be19-020a2465b0de"
"202010","57","67","fc11aa70-821b-4c64-be19-020a2465b0de"
"202011","39","43","fc11aa70-821b-4c64-be19-020a2465b0de"
"202012","20","37","fc11aa70-821b-4c64-be19-020a2465b0de"
"202101","39","70","fc11aa70-821b-4c64-be19-020a2465b0de"
"202006","1","1","1acd7895-e743-458d-895a-2343d73cc7b3"
"202007","0","0","1acd7895-e743-458d-895a-2343d73cc7b3"
"202008","0","1","1acd7895-e743-458d-895a-2343d73cc7b3"
"202009","2","0","1acd7895-e743-458d-895a-2343d73cc7b3"
"202010","1","1","1acd7895-e743-458d-895a-2343d73cc7b3"
"202011","0","0","1acd7895-e743-458d-895a-2343d73cc7b3"
"202012","0","0","1acd7895-e743-458d-895a-2343d73cc7b3"
"202101","1","1","1acd7895-e743-458d-895a-2343d73cc7b3"
"202006","0","0","49a23a37-5e5d-411b-9104-4d54a6be50a0"
"202007","0","0","49a23a37-5e5d-411b-9104-4d54a6be50a0"
"202008","0","0","49a23a37-5e5d-411b-9104-4d54a6be50a0"
"202009","0","0","49a23a37-5e5d-411b-9104-4d54a6be50a0"
"202010","0","0","49a23a37-5e5d-411b-9104-4d54a6be50a0"
"202011","0","0","49a23a37-5e5d-411b-9104-4d54a6be50a0"
"202012","0","0","49a23a37-5e5d-411b-9104-4d54a6be50a0"
"202101","1","1","49a23a37-5e5d-411b-9104-4d54a6be50a0"
"202006","0","0","0955b0d4-e35f-4b34-8f17-8abfd200ec5b"
"202007","0","0","0955b0d4-e35f-4b34-8f17-8abfd200ec5b"
"202008","0","0","0955b0d4-e35f-4b34-8f17-8abfd200ec5b"
"202009","0","0","0955b0d4-e35f-4b34-8f17-8abfd200ec5b"
"202010","2","5","0955b0d4-e35f-4b34-8f17-8abfd200ec5b"
"202011","0","0","0955b0d4-e35f-4b34-8f17-8abfd200ec5b"
"202012","0","0","0955b0d4-e35f-4b34-8f17-8abfd200ec5b"
"202101","1","2","0955b0d4-e35f-4b34-8f17-8abfd200ec5b"
"202006","3","11","951174e6-8efa-4ad6-9b29-529e911ab06c"
"202007","0","2","951174e6-8efa-4ad6-9b29-529e911ab06c"
"202008","0","3","951174e6-8efa-4ad6-9b29-529e911ab06c"
"202009","3","4","951174e6-8efa-4ad6-9b29-529e911ab06c"
"202010","5","6","951174e6-8efa-4ad6-9b29-529e911ab06c"
"202011","1","2","951174e6-8efa-4ad6-9b29-529e911ab06c"
"202012","3","9","951174e6-8efa-4ad6-9b29-529e911ab06c"
"202101","2","4","951174e6-8efa-4ad6-9b29-529e911ab06c"
"202006","0","0","07bb70f4-bb51-4ed6-ad6f-eaf62b6a1eda"
"202007","0","0","07bb70f4-bb51-4ed6-ad6f-eaf62b6a1eda"
"202008","0","0","07bb70f4-bb51-4ed6-ad6f-eaf62b6a1eda"
"202009","0","0","07bb70f4-bb51-4ed6-ad6f-eaf62b6a1eda"
"202010","0","0","07bb70f4-bb51-4ed6-ad6f-eaf62b6a1eda"
"202011","0","0","07bb70f4-bb51-4ed6-ad6f-eaf62b6a1eda"
"202012","0","0","07bb70f4-bb51-4ed6-ad6f-eaf62b6a1eda"
"202101","0","1","07bb70f4-bb51-4ed6-ad6f-eaf62b6a1eda"
"202006","0","0","153a215f-f77d-482e-a796-5a5d96db3cdf"
"202007","0","0","153a215f-f77d-482e-a796-5a5d96db3cdf"
"202008","0","2","153a215f-f77d-482e-a796-5a5d96db3cdf"
"202009","0","0","153a215f-f77d-482e-a796-5a5d96db3cdf"
"202010","1","1","153a215f-f77d-482e-a796-5a5d96db3cdf"
"202011","0","2","153a215f-f77d-482e-a796-5a5d96db3cdf"
"202012","1","1","153a215f-f77d-482e-a796-5a5d96db3cdf"
"202101","3","2","153a215f-f77d-482e-a796-5a5d96db3cdf"
"202006","0","0","2156d229-e201-4c9a-b831-8f3a16efb4b5"
"202007","0","0","2156d229-e201-4c9a-b831-8f3a16efb4b5"
"202008","0","0","2156d229-e201-4c9a-b831-8f3a16efb4b5"
"202009","0","0","2156d229-e201-4c9a-b831-8f3a16efb4b5"
"202010","0","2","2156d229-e201-4c9a-b831-8f3a16efb4b5"
"202011","1","1","2156d229-e201-4c9a-b831-8f3a16efb4b5"
"202012","2","2","2156d229-e201-4c9a-b831-8f3a16efb4b5"
"202101","0","1","2156d229-e201-4c9a-b831-8f3a16efb4b5"
"202006","4","9","9a8cd32e-856e-49c7-9c5d-a989a7b539d5"
"202007","2","7","9a8cd32e-856e-49c7-9c5d-a989a7b539d5"
"202008","0","3","9a8cd32e-856e-49c7-9c5d-a989a7b539d5"
"202009","0","2","9a8cd32e-856e-49c7-9c5d-a989a7b539d5"
"202010","1","4","9a8cd32e-856e-49c7-9c5d-a989a7b539d5"
"202011","0","4","9a8cd32e-856e-49c7-9c5d-a989a7b539d5"
"202012","1","1","9a8cd32e-856e-49c7-9c5d-a989a7b539d5"
"202101","0","0","9a8cd32e-856e-49c7-9c5d-a989a7b539d5"
"202006","0","0","fc7c2e12-540c-4c1d-b03c-3086cd367f23"
"202007","0","0","fc7c2e12-540c-4c1d-b03c-3086cd367f23"
"202008","0","0","fc7c2e12-540c-4c1d-b03c-3086cd367f23"
"202009","0","0","fc7c2e12-540c-4c1d-b03c-3086cd367f23"
"202010","0","0","fc7c2e12-540c-4c1d-b03c-3086cd367f23"
"202011","0","0","fc7c2e12-540c-4c1d-b03c-3086cd367f23"
"202012","0","0","fc7c2e12-540c-4c1d-b03c-3086cd367f23"
"202101","3","6","fc7c2e12-540c-4c1d-b03c-3086cd367f23"
"202006","0","0","5086d304-9157-42d1-beee-a70912e4fdd7"
"202007","0","0","5086d304-9157-42d1-beee-a70912e4fdd7"
"202008","0","0","5086d304-9157-42d1-beee-a70912e4fdd7"
"202009","0","0","5086d304-9157-42d1-beee-a70912e4fdd7"
"202010","0","0","5086d304-9157-42d1-beee-a70912e4fdd7"
"202011","0","3","5086d304-9157-42d1-beee-a70912e4fdd7"
"202012","1","1","5086d304-9157-42d1-beee-a70912e4fdd7"
"202101","1","1","5086d304-9157-42d1-beee-a70912e4fdd7"
"202006","0","0","bc5d2ceb-57dc-4a9c-93c2-94e97d4ff104"
"202007","0","0","bc5d2ceb-57dc-4a9c-93c2-94e97d4ff104"
"202008","0","0","bc5d2ceb-57dc-4a9c-93c2-94e97d4ff104"
"202009","0","0","bc5d2ceb-57dc-4a9c-93c2-94e97d4ff104"
"202010","0","1","bc5d2ceb-57dc-4a9c-93c2-94e97d4ff104"
"202011","0","0","bc5d2ceb-57dc-4a9c-93c2-94e97d4ff104"
"202012","0","0","bc5d2ceb-57dc-4a9c-93c2-94e97d4ff104"
"202101","0","0","bc5d2ceb-57dc-4a9c-93c2-94e97d4ff104"
"202006","0","0","9a43d1f7-9a14-464c-a265-4a5fc43b5fdd"
"202007","0","0","9a43d1f7-9a14-464c-a265-4a5fc43b5fdd"
"202008","0","0","9a43d1f7-9a14-464c-a265-4a5fc43b5fdd"
"202009","0","1","9a43d1f7-9a14-464c-a265-4a5fc43b5fdd"
"202010","6","8","9a43d1f7-9a14-464c-a265-4a5fc43b5fdd"
"202011","4","15","9a43d1f7-9a14-464c-a265-4a5fc43b5fdd"
"202012","0","2","9a43d1f7-9a14-464c-a265-4a5fc43b5fdd"
"202101","2","7","9a43d1f7-9a14-464c-a265-4a5fc43b5fdd"
"202006","1","1","c345d6a9-b00b-406a-ba05-0fd83786cbaf"
"202007","0","0","c345d6a9-b00b-406a-ba05-0fd83786cbaf"
"202008","0","0","c345d6a9-b00b-406a-ba05-0fd83786cbaf"
"202009","1","1","c345d6a9-b00b-406a-ba05-0fd83786cbaf"
"202010","0","1","c345d6a9-b00b-406a-ba05-0fd83786cbaf"
"202011","0","0","c345d6a9-b00b-406a-ba05-0fd83786cbaf"
"202012","2","2","c345d6a9-b00b-406a-ba05-0fd83786cbaf"
"202101","0","0","c345d6a9-b00b-406a-ba05-0fd83786cbaf"
"202006","0","0","5a08e31f-624e-434b-a195-83022d863e57"
"202007","0","0","5a08e31f-624e-434b-a195-83022d863e57"
"202008","0","0","5a08e31f-624e-434b-a195-83022d863e57"
"202009","0","0","5a08e31f-624e-434b-a195-83022d863e57"
"202010","0","0","5a08e31f-624e-434b-a195-83022d863e57"
"202011","0","0","5a08e31f-624e-434b-a195-83022d863e57"
"202012","0","0","5a08e31f-624e-434b-a195-83022d863e57"
"202101","3","3","5a08e31f-624e-434b-a195-83022d863e57"
"202006","0","0","7984a922-b4e3-40cd-aae2-b2fecac80d69"
"202007","0","0","7984a922-b4e3-40cd-aae2-b2fecac80d69"
"202008","0","0","7984a922-b4e3-40cd-aae2-b2fecac80d69"
"202009","0","0","7984a922-b4e3-40cd-aae2-b2fecac80d69"
"202010","0","0","7984a922-b4e3-40cd-aae2-b2fecac80d69"
"202011","0","1","7984a922-b4e3-40cd-aae2-b2fecac80d69"
"202012","0","1","7984a922-b4e3-40cd-aae2-b2fecac80d69"
"202101","4","7","7984a922-b4e3-40cd-aae2-b2fecac80d69"
"202006","0","0","52960f1f-5bca-4d05-895a-0745ce08e5e1"
"202007","0","0","52960f1f-5bca-4d05-895a-0745ce08e5e1"
"202008","0","0","52960f1f-5bca-4d05-895a-0745ce08e5e1"
"202009","0","0","52960f1f-5bca-4d05-895a-0745ce08e5e1"
"202010","1","2","52960f1f-5bca-4d05-895a-0745ce08e5e1"
"202011","0","0","52960f1f-5bca-4d05-895a-0745ce08e5e1"
"202012","1","4","52960f1f-5bca-4d05-895a-0745ce08e5e1"
"202101","0","0","52960f1f-5bca-4d05-895a-0745ce08e5e1"
"202006","0","0","812a8c38-269f-47a6-9ce2-dda0cb81a5b2"
"202007","0","0","812a8c38-269f-47a6-9ce2-dda0cb81a5b2"
"202008","0","0","812a8c38-269f-47a6-9ce2-dda0cb81a5b2"
"202009","0","0","812a8c38-269f-47a6-9ce2-dda0cb81a5b2"
"202010","1","1","812a8c38-269f-47a6-9ce2-dda0cb81a5b2"
"202011","2","3","812a8c38-269f-47a6-9ce2-dda0cb81a5b2"
"202012","0","0","812a8c38-269f-47a6-9ce2-dda0cb81a5b2"
"202101","0","0","812a8c38-269f-47a6-9ce2-dda0cb81a5b2"
"202006","0","0","779a7f96-c727-4bdb-b67f-5e071e0c7fb6"
"202007","0","0","779a7f96-c727-4bdb-b67f-5e071e0c7fb6"
"202008","0","0","779a7f96-c727-4bdb-b67f-5e071e0c7fb6"
"202009","0","0","779a7f96-c727-4bdb-b67f-5e071e0c7fb6"
"202010","3","4","779a7f96-c727-4bdb-b67f-5e071e0c7fb6"
"202011","1","1","779a7f96-c727-4bdb-b67f-5e071e0c7fb6"
"202012","0","0","779a7f96-c727-4bdb-b67f-5e071e0c7fb6"
"202101","0","0","779a7f96-c727-4bdb-b67f-5e071e0c7fb6"
"202006","0","0","b8d1d622-1ceb-4c1c-96e9-a0b38939080b"
"202007","92","99","b8d1d622-1ceb-4c1c-96e9-a0b38939080b"
"202008","29","32","b8d1d622-1ceb-4c1c-96e9-a0b38939080b"
"202009","31","20","b8d1d622-1ceb-4c1c-96e9-a0b38939080b"
"202010","129","138","b8d1d622-1ceb-4c1c-96e9-a0b38939080b"
"202011","91","127","b8d1d622-1ceb-4c1c-96e9-a0b38939080b"
"202012","50","73","b8d1d622-1ceb-4c1c-96e9-a0b38939080b"
"202101","50","62","b8d1d622-1ceb-4c1c-96e9-a0b38939080b"
"202006","0","0","1c00082a-63a0-4091-bb73-60613f38f664"
"202007","0","0","1c00082a-63a0-4091-bb73-60613f38f664"
"202008","0","3","1c00082a-63a0-4091-bb73-60613f38f664"
